MWG;NWG;KWG;MDIMC;NDIMC;MDIMA;NDIMB;KWI;VWM;VWN;STRM;STRN;SA;SB;Run1 (ms)
16;32;16;8;16;8;8;8;1;2;1;1;0;1;65,69
16;32;16;8;16;8;8;8;1;2;1;1;1;0;61,65
16;32;16;8;16;8;8;8;1;2;1;1;1;1;53,55
16;32;16;8;16;8;8;8;2;1;0;0;0;0;78,04
16;32;16;8;16;8;8;8;2;1;0;0;0;1;78,51
16;32;16;8;16;8;8;8;2;1;0;0;1;0;59,02
16;32;16;8;16;8;8;8;2;1;0;0;1;1;62,96
16;32;16;8;16;8;8;8;2;1;0;1;0;0;77,65
16;32;16;8;16;8;8;8;2;1;0;1;0;1;74,51
16;32;16;8;16;8;8;8;2;1;0;1;1;0;59,67
16;32;16;8;16;8;8;8;2;1;0;1;1;1;61,75
16;32;16;8;16;8;8;8;2;1;1;0;0;0;77,99
16;32;16;8;16;8;8;8;2;1;1;0;0;1;78,51
16;32;16;8;16;8;8;8;2;1;1;0;1;0;59,12
16;32;16;8;16;8;8;8;2;1;1;0;1;1;63,07
16;32;16;8;16;8;8;8;2;1;1;1;0;0;77,2
16;32;16;8;16;8;8;8;2;1;1;1;0;1;73,73
16;32;16;8;16;8;8;8;2;1;1;1;1;0;59,75
16;32;16;8;16;8;8;8;2;1;1;1;1;1;61,63
16;32;16;8;16;8;8;8;2;2;0;0;0;0;62,48
16;32;16;8;16;8;8;8;2;2;0;0;0;1;55,11
16;32;16;8;16;8;8;8;2;2;0;0;1;0;47,58
16;32;16;8;16;8;8;8;2;2;0;0;1;1;39,72
16;32;16;8;16;8;8;8;2;2;0;1;0;0;62,3
16;32;16;8;16;8;8;8;2;2;0;1;0;1;54,55
16;32;16;8;16;8;8;8;2;2;0;1;1;0;48,48
16;32;16;8;16;8;8;8;2;2;0;1;1;1;39,35
16;32;16;8;16;8;8;8;2;2;1;0;0;0;62,37
16;32;16;8;16;8;8;8;2;2;1;0;0;1;55,7
16;32;16;8;16;8;8;8;2;2;1;0;1;0;47,61
16;32;16;8;16;8;8;8;2;2;1;0;1;1;39,69
16;32;16;8;16;8;8;8;2;2;1;1;0;0;62,39
16;32;16;8;16;8;8;8;2;2;1;1;0;1;53,48
16;32;16;8;16;8;8;8;2;2;1;1;1;0;48,43
16;32;16;8;16;8;8;8;2;2;1;1;1;1;39,14
16;32;16;8;16;8;16;2;1;1;0;0;0;0;118,06
16;32;16;8;16;8;16;2;1;1;0;0;0;1;72,29
16;32;16;8;16;8;16;2;1;1;0;0;1;0;67,29
16;32;16;8;16;8;16;2;1;1;0;0;1;1;60,97
16;32;16;8;16;8;16;2;1;1;0;1;0;0;115,47
16;32;16;8;16;8;16;2;1;1;0;1;0;1;69,71
16;32;16;8;16;8;16;2;1;1;0;1;1;0;69,79
16;32;16;8;16;8;16;2;1;1;0;1;1;1;60,01
16;32;16;8;16;8;16;2;1;1;1;0;0;0;113,95
16;32;16;8;16;8;16;2;1;1;1;0;0;1;73,72
16;32;16;8;16;8;16;2;1;1;1;0;1;0;68
16;32;16;8;16;8;16;2;1;1;1;0;1;1;60,2
16;32;16;8;16;8;16;2;1;1;1;1;0;0;116,4
16;32;16;8;16;8;16;2;1;1;1;1;0;1;73,26
16;32;16;8;16;8;16;2;1;1;1;1;1;0;70,77
16;32;16;8;16;8;16;2;1;1;1;1;1;1;60,95
16;32;16;8;16;8;16;2;1;2;0;0;0;0;65,48
16;32;16;8;16;8;16;2;1;2;0;0;0;1;55,9
16;32;16;8;16;8;16;2;1;2;0;0;1;0;59,88
16;32;16;8;16;8;16;2;1;2;0;0;1;1;44,21
16;32;16;8;16;8;16;2;1;2;0;1;0;0;65,49
16;32;16;8;16;8;16;2;1;2;0;1;0;1;55,99
16;32;16;8;16;8;16;2;1;2;0;1;1;0;58,72
16;32;16;8;16;8;16;2;1;2;0;1;1;1;44,19
16;32;16;8;16;8;16;2;1;2;1;0;0;0;66,62
16;32;16;8;16;8;16;2;1;2;1;0;0;1;58,79
16;32;16;8;16;8;16;2;1;2;1;0;1;0;60,77
16;32;16;8;16;8;16;2;1;2;1;0;1;1;44,74
16;32;16;8;16;8;16;2;1;2;1;1;0;0;66,68
16;32;16;8;16;8;16;2;1;2;1;1;0;1;58,77
16;32;16;8;16;8;16;2;1;2;1;1;1;0;59,06
16;32;16;8;16;8;16;2;1;2;1;1;1;1;44,71
16;32;16;8;16;8;16;2;2;1;0;0;0;0;67,65
16;32;16;8;16;8;16;2;2;1;0;0;0;1;62,56
16;32;16;8;16;8;16;2;2;1;0;0;1;0;56,88
16;32;16;8;16;8;16;2;2;1;0;0;1;1;37,43
16;32;16;8;16;8;16;2;2;1;0;1;0;0;66,99
16;32;16;8;16;8;16;2;2;1;0;1;0;1;61,2
16;32;16;8;16;8;16;2;2;1;0;1;1;0;56
16;32;16;8;16;8;16;2;2;1;0;1;1;1;47,06
16;32;16;8;16;8;16;2;2;1;1;0;0;0;67,71
16;32;16;8;16;8;16;2;2;1;1;0;0;1;62,67
16;32;16;8;16;8;16;2;2;1;1;0;1;0;56,89
16;32;16;8;16;8;16;2;2;1;1;0;1;1;37,45
16;32;16;8;16;8;16;2;2;1;1;1;0;0;66,98
16;32;16;8;16;8;16;2;2;1;1;1;0;1;61,37
16;32;16;8;16;8;16;2;2;1;1;1;1;0;56,04
16;32;16;8;16;8;16;2;2;1;1;1;1;1;47,01
16;32;16;8;16;8;16;2;2;2;0;0;0;0;62,14
16;32;16;8;16;8;16;2;2;2;0;0;0;1;47,44
16;32;16;8;16;8;16;2;2;2;0;0;1;0;45,52
16;32;16;8;16;8;16;2;2;2;0;0;1;1;31,92
16;32;16;8;16;8;16;2;2;2;0;1;0;0;62,16
16;32;16;8;16;8;16;2;2;2;0;1;0;1;47,44
16;32;16;8;16;8;16;2;2;2;0;1;1;0;47,1
16;32;16;8;16;8;16;2;2;2;0;1;1;1;31,97
16;32;16;8;16;8;16;2;2;2;1;0;0;0;62,08
16;32;16;8;16;8;16;2;2;2;1;0;0;1;47,2
16;32;16;8;16;8;16;2;2;2;1;0;1;0;45,55
16;32;16;8;16;8;16;2;2;2;1;0;1;1;31,89
16;32;16;8;16;8;16;2;2;2;1;1;0;0;62,11
16;32;16;8;16;8;16;2;2;2;1;1;0;1;47,24
16;32;16;8;16;8;16;2;2;2;1;1;1;0;47,13
16;32;16;8;16;8;16;2;2;2;1;1;1;1;31,92
16;32;16;8;16;8;16;8;1;1;0;0;0;0;88,32
16;32;16;8;16;8;16;8;1;1;0;0;0;1;73,23
16;32;16;8;16;8;16;8;1;1;0;0;1;0;68,37
16;32;16;8;16;8;16;8;1;1;0;0;1;1;60,75
16;32;16;8;16;8;16;8;1;1;0;1;0;0;88,51
16;32;16;8;16;8;16;8;1;1;0;1;0;1;70,76
16;32;16;8;16;8;16;8;1;1;0;1;1;0;69,22
16;32;16;8;16;8;16;8;1;1;0;1;1;1;60,11
16;32;16;8;16;8;16;8;1;1;1;0;0;0;89,57
16;32;16;8;16;8;16;8;1;1;1;0;0;1;74,46
16;32;16;8;16;8;16;8;1;1;1;0;1;0;68,91
16;32;16;8;16;8;16;8;1;1;1;0;1;1;60,28
16;32;16;8;16;8;16;8;1;1;1;1;0;0;88,86
16;32;16;8;16;8;16;8;1;1;1;1;0;1;73,57
16;32;16;8;16;8;16;8;1;1;1;1;1;0;70,4
16;32;16;8;16;8;16;8;1;1;1;1;1;1;60,75
16;32;16;8;16;8;16;8;1;2;0;0;0;0;72,7
16;32;16;8;16;8;16;8;1;2;0;0;0;1;57,11
16;32;16;8;16;8;16;8;1;2;0;0;1;0;58,87
16;32;16;8;16;8;16;8;1;2;0;0;1;1;44,21
16;32;16;8;16;8;16;8;1;2;0;1;0;0;72,7
16;32;16;8;16;8;16;8;1;2;0;1;0;1;57,23
16;32;16;8;16;8;16;8;1;2;0;1;1;0;58,67
16;32;16;8;16;8;16;8;1;2;0;1;1;1;44,2
16;32;16;8;16;8;16;8;1;2;1;0;0;0;75,31
16;32;16;8;16;8;16;8;1;2;1;0;0;1;58,89
16;32;16;8;16;8;16;8;1;2;1;0;1;0;59,76
16;32;16;8;16;8;16;8;1;2;1;0;1;1;44,69
16;32;16;8;16;8;16;8;1;2;1;1;0;0;73,89
16;32;16;8;16;8;16;8;1;2;1;1;0;1;58,91
16;32;16;8;16;8;16;8;1;2;1;1;1;0;58,97
16;32;16;8;16;8;16;8;1;2;1;1;1;1;46,16
16;32;16;8;16;8;16;8;2;1;0;0;0;0;74,52
16;32;16;8;16;8;16;8;2;1;0;0;0;1;61,64
16;32;16;8;16;8;16;8;2;1;0;0;1;0;56,4
16;32;16;8;16;8;16;8;2;1;0;0;1;1;37,42
16;32;16;8;16;8;16;8;2;1;0;1;0;0;73,86
16;32;16;8;16;8;16;8;2;1;0;1;0;1;60,96
16;32;16;8;16;8;16;8;2;1;0;1;1;0;57,17
16;32;16;8;16;8;16;8;2;1;0;1;1;1;46,98
16;32;16;8;16;8;16;8;2;1;1;0;0;0;74,76
16;32;16;8;16;8;16;8;2;1;1;0;0;1;63,5
16;32;16;8;16;8;16;8;2;1;1;0;1;0;56,43
16;32;16;8;16;8;16;8;2;1;1;0;1;1;37,47
16;32;16;8;16;8;16;8;2;1;1;1;0;0;74,01
16;32;16;8;16;8;16;8;2;1;1;1;0;1;61,48
16;32;16;8;16;8;16;8;2;1;1;1;1;0;57,06
16;32;16;8;16;8;16;8;2;1;1;1;1;1;46,98
16;32;16;8;16;8;16;8;2;2;0;0;0;0;59,49
16;32;16;8;16;8;16;8;2;2;0;0;0;1;46,79
16;32;16;8;16;8;16;8;2;2;0;0;1;0;45,47
16;32;16;8;16;8;16;8;2;2;0;0;1;1;31,97
16;32;16;8;16;8;16;8;2;2;0;1;0;0;59,44
16;32;16;8;16;8;16;8;2;2;0;1;0;1;46,8
16;32;16;8;16;8;16;8;2;2;0;1;1;0;46,22
16;32;16;8;16;8;16;8;2;2;0;1;1;1;31,94
16;32;16;8;16;8;16;8;2;2;1;0;0;0;59,33
16;32;16;8;16;8;16;8;2;2;1;0;0;1;47,43
16;32;16;8;16;8;16;8;2;2;1;0;1;0;45,44
16;32;16;8;16;8;16;8;2;2;1;0;1;1;31,9
16;32;16;8;16;8;16;8;2;2;1;1;0;0;59,4
16;32;16;8;16;8;16;8;2;2;1;1;0;1;47,31
16;32;16;8;16;8;16;8;2;2;1;1;1;0;46,28
16;32;16;8;16;8;16;8;2;2;1;1;1;1;31,96
16;32;16;8;16;8;32;2;1;1;0;0;0;0;113,32
16;32;16;8;16;8;32;2;1;1;0;0;0;1;64,13
16;32;16;8;16;8;32;2;1;1;0;0;1;0;67,45
16;32;16;8;16;8;32;2;1;1;0;0;1;1;52,7
16;32;16;8;16;8;32;2;1;1;0;1;0;0;115,58
16;32;16;8;16;8;32;2;1;1;0;1;0;1;64,15
16;32;16;8;16;8;32;2;1;1;0;1;1;0;69,7
16;32;16;8;16;8;32;2;1;1;0;1;1;1;52,6
16;32;16;8;16;8;32;2;1;1;1;0;0;0;113,74
16;32;16;8;16;8;32;2;1;1;1;0;0;1;67,02
16;32;16;8;16;8;32;2;1;1;1;0;1;0;68,03
16;32;16;8;16;8;32;2;1;1;1;0;1;1;53,08
16;32;16;8;16;8;32;2;1;1;1;1;0;0;116,4
16;32;16;8;16;8;32;2;1;1;1;1;0;1;67,3
16;32;16;8;16;8;32;2;1;1;1;1;1;0;70,86
16;32;16;8;16;8;32;2;1;1;1;1;1;1;53,78
16;32;16;8;16;8;32;2;2;1;0;0;0;0;67,91
16;32;16;8;16;8;32;2;2;1;0;0;0;1;57,46
16;32;16;8;16;8;32;2;2;1;0;0;1;0;56,86
16;32;16;8;16;8;32;2;2;1;0;0;1;1;32,48
16;32;16;8;16;8;32;2;2;1;0;1;0;0;66,89
16;32;16;8;16;8;32;2;2;1;0;1;0;1;57,3
16;32;16;8;16;8;32;2;2;1;0;1;1;0;55,74
16;32;16;8;16;8;32;2;2;1;0;1;1;1;39,65
16;32;16;8;16;8;32;2;2;1;1;0;0;0;67,67
16;32;16;8;16;8;32;2;2;1;1;0;0;1;56,07
16;32;16;8;16;8;32;2;2;1;1;0;1;0;57,06
16;32;16;8;16;8;32;2;2;1;1;0;1;1;32,46
16;32;16;8;16;8;32;2;2;1;1;1;0;0;66,92
16;32;16;8;16;8;32;2;2;1;1;1;0;1;55,37
16;32;16;8;16;8;32;2;2;1;1;1;1;0;55,91
16;32;16;8;16;8;32;2;2;1;1;1;1;1;39,62
16;32;16;8;16;8;32;8;1;1;0;0;0;0;88,15
16;32;16;8;16;8;32;8;1;1;0;0;0;1;64,93
16;32;16;8;16;8;32;8;1;1;0;0;1;0;68,27
16;32;16;8;16;8;32;8;1;1;0;0;1;1;52,8
16;32;16;8;16;8;32;8;1;1;0;1;0;0;88,23
16;32;16;8;16;8;32;8;1;1;0;1;0;1;65,9
16;32;16;8;16;8;32;8;1;1;0;1;1;0;69,42
16;32;16;8;16;8;32;8;1;1;0;1;1;1;52,68
16;32;16;8;16;8;32;8;1;1;1;0;0;0;89,33
16;32;16;8;16;8;32;8;1;1;1;0;0;1;69,62
16;32;16;8;16;8;32;8;1;1;1;0;1;0;69,04
16;32;16;8;16;8;32;8;1;1;1;0;1;1;52,84
16;32;16;8;16;8;32;8;1;1;1;1;0;0;88,93
16;32;16;8;16;8;32;8;1;1;1;1;0;1;68,33
16;32;16;8;16;8;32;8;1;1;1;1;1;0;70,42
16;32;16;8;16;8;32;8;1;1;1;1;1;1;53,66
16;32;16;8;16;8;32;8;2;1;0;0;0;0;74,67
16;32;16;8;16;8;32;8;2;1;0;0;0;1;56,63
16;32;16;8;16;8;32;8;2;1;0;0;1;0;56,41
16;32;16;8;16;8;32;8;2;1;0;0;1;1;32,47
16;32;16;8;16;8;32;8;2;1;0;1;0;0;73,85
16;32;16;8;16;8;32;8;2;1;0;1;0;1;56,82
16;32;16;8;16;8;32;8;2;1;0;1;1;0;57
16;32;16;8;16;8;32;8;2;1;0;1;1;1;39,66
16;32;16;8;16;8;32;8;2;1;1;0;0;0;74,6
16;32;16;8;16;8;32;8;2;1;1;0;0;1;55,59
16;32;16;8;16;8;32;8;2;1;1;0;1;0;56,49
16;32;16;8;16;8;32;8;2;1;1;0;1;1;32,48
16;32;16;8;16;8;32;8;2;1;1;1;0;0;74,1
16;32;16;8;16;8;32;8;2;1;1;1;0;1;57,81
16;32;16;8;16;8;32;8;2;1;1;1;1;0;57,08
16;32;16;8;16;8;32;8;2;1;1;1;1;1;39,6
16;32;16;8;16;16;8;2;1;1;0;0;0;0;113,01
16;32;16;8;16;16;8;2;1;1;0;0;0;1;85,37
16;32;16;8;16;16;8;2;1;1;0;0;1;0;63,64
16;32;16;8;16;16;8;2;1;1;0;0;1;1;69,07
16;32;16;8;16;16;8;2;1;1;0;1;0;0;115,64
16;32;16;8;16;16;8;2;1;1;0;1;0;1;79,28
16;32;16;8;16;16;8;2;1;1;0;1;1;0;66,11
16;32;16;8;16;16;8;2;1;1;0;1;1;1;68,02
16;32;16;8;16;16;8;2;1;1;1;0;0;0;114,04
16;32;16;8;16;16;8;2;1;1;1;0;0;1;84,39
16;32;16;8;16;16;8;2;1;1;1;0;1;0;63,58
16;32;16;8;16;16;8;2;1;1;1;0;1;1;69,24
16;32;16;8;16;16;8;2;1;1;1;1;0;0;116,57
16;32;16;8;16;16;8;2;1;1;1;1;0;1;83,07
16;32;16;8;16;16;8;2;1;1;1;1;1;0;65,98
16;32;16;8;16;16;8;2;1;1;1;1;1;1;67,99
16;32;16;8;16;16;8;2;1;2;0;0;0;0;65,48
16;32;16;8;16;16;8;2;1;2;0;0;0;1;62,78
16;32;16;8;16;16;8;2;1;2;0;0;1;0;56,48
16;32;16;8;16;16;8;2;1;2;0;0;1;1;46,65
16;32;16;8;16;16;8;2;1;2;0;1;0;0;65,47
16;32;16;8;16;16;8;2;1;2;0;1;0;1;60,32
16;32;16;8;16;16;8;2;1;2;0;1;1;0;55,03
16;32;16;8;16;16;8;2;1;2;0;1;1;1;45,45
16;32;16;8;16;16;8;2;1;2;1;0;0;0;66,69
16;32;16;8;16;16;8;2;1;2;1;0;0;1;63,86
16;32;16;8;16;16;8;2;1;2;1;0;1;0;56,41
16;32;16;8;16;16;8;2;1;2;1;0;1;1;46,56
16;32;16;8;16;16;8;2;1;2;1;1;0;0;66,68
16;32;16;8;16;16;8;2;1;2;1;1;0;1;63,35
16;32;16;8;16;16;8;2;1;2;1;1;1;0;55,24
16;32;16;8;16;16;8;2;1;2;1;1;1;1;45,34
16;32;16;8;16;16;8;8;1;1;0;0;0;0;93
16;32;16;8;16;16;8;8;1;1;0;0;0;1;91,64
16;32;16;8;16;16;8;8;1;1;0;0;1;0;69,3
16;32;16;8;16;16;8;8;1;1;0;0;1;1;74,18
16;32;16;8;16;16;8;8;1;1;0;1;0;0;94,63
16;32;16;8;16;16;8;8;1;1;0;1;0;1;86,08
16;32;16;8;16;16;8;8;1;1;0;1;1;0;69,85
16;32;16;8;16;16;8;8;1;1;0;1;1;1;72,19
16;32;16;8;16;16;8;8;1;1;1;0;0;0;95,59
16;32;16;8;16;16;8;8;1;1;1;0;0;1;92,01
16;32;16;8;16;16;8;8;1;1;1;0;1;0;68,86
16;32;16;8;16;16;8;8;1;1;1;0;1;1;74,39
16;32;16;8;16;16;8;8;1;1;1;1;0;0;95,37
16;32;16;8;16;16;8;8;1;1;1;1;0;1;84,87
16;32;16;8;16;16;8;8;1;1;1;1;1;0;65,1
16;32;16;8;16;16;8;8;1;1;1;1;1;1;68,23
16;32;16;8;16;16;8;8;1;2;0;0;0;0;72,92
16;32;16;8;16;16;8;8;1;2;0;0;0;1;63,87
16;32;16;8;16;16;8;8;1;2;0;0;1;0;55,34
16;32;16;8;16;16;8;8;1;2;0;0;1;1;46,61
16;32;16;8;16;16;8;8;1;2;0;1;0;0;72,6
16;32;16;8;16;16;8;8;1;2;0;1;0;1;61,7
16;32;16;8;16;16;8;8;1;2;0;1;1;0;55,1
16;32;16;8;16;16;8;8;1;2;0;1;1;1;45,47
16;32;16;8;16;16;8;8;1;2;1;0;0;0;73,91
16;32;16;8;16;16;8;8;1;2;1;0;0;1;63,99
16;32;16;8;16;16;8;8;1;2;1;0;1;0;55,46
16;32;16;8;16;16;8;8;1;2;1;0;1;1;46,59
16;32;16;8;16;16;8;8;1;2;1;1;0;0;73,98
16;32;16;8;16;16;8;8;1;2;1;1;0;1;63,3
16;32;16;8;16;16;8;8;1;2;1;1;1;0;55,25
16;32;16;8;16;16;8;8;1;2;1;1;1;1;45,35
16;32;16;8;16;16;16;2;1;1;0;0;0;0;113,05
16;32;16;8;16;16;16;2;1;1;0;0;0;1;72,32
16;32;16;8;16;16;16;2;1;1;0;0;1;0;63,68
16;32;16;8;16;16;16;2;1;1;0;0;1;1;56,95
16;32;16;8;16;16;16;2;1;1;0;1;0;0;115,78
16;32;16;8;16;16;16;2;1;1;0;1;0;1;69,74
16;32;16;8;16;16;16;2;1;1;0;1;1;0;66
16;32;16;8;16;16;16;2;1;1;0;1;1;1;55,95
16;32;16;8;16;16;16;2;1;1;1;0;0;0;113,96
16;32;16;8;16;16;16;2;1;1;1;0;0;1;73,7
16;32;16;8;16;16;16;2;1;1;1;0;1;0;63,47
16;32;16;8;16;16;16;2;1;1;1;0;1;1;56,81
16;32;16;8;16;16;16;2;1;1;1;1;0;0;116,41
16;32;16;8;16;16;16;2;1;1;1;1;0;1;73,17
16;32;16;8;16;16;16;2;1;1;1;1;1;0;66,09
16;32;16;8;16;16;16;2;1;1;1;1;1;1;55,79
16;32;16;8;16;16;16;2;1;2;0;0;0;0;65,48
16;32;16;8;16;16;16;2;1;2;0;0;0;1;55,95
16;32;16;8;16;16;16;2;1;2;0;0;1;0;56,53
16;32;16;8;16;16;16;2;1;2;0;0;1;1;39,9
16;32;16;8;16;16;16;2;1;2;0;1;0;0;65,48
16;32;16;8;16;16;16;2;1;2;0;1;0;1;55,96
16;32;16;8;16;16;16;2;1;2;0;1;1;0;55,11
16;32;16;8;16;16;16;2;1;2;0;1;1;1;39,93
16;32;16;8;16;16;16;2;1;2;1;0;0;0;66,68
16;32;16;8;16;16;16;2;1;2;1;0;0;1;58,79
16;32;16;8;16;16;16;2;1;2;1;0;1;0;56,37
16;32;16;8;16;16;16;2;1;2;1;0;1;1;40,01
16;32;16;8;16;16;16;2;1;2;1;1;0;0;66,61
16;32;16;8;16;16;16;2;1;2;1;1;0;1;58,72
16;32;16;8;16;16;16;2;1;2;1;1;1;0;55,25
16;32;16;8;16;16;16;2;1;2;1;1;1;1;40,01
16;32;16;8;16;16;16;8;1;1;0;0;0;0;88,21
16;32;16;8;16;16;16;8;1;1;0;0;0;1;73,28
16;32;16;8;16;16;16;8;1;1;0;0;1;0;64,9
16;32;16;8;16;16;16;8;1;1;0;0;1;1;56,72
16;32;16;8;16;16;16;8;1;1;0;1;0;0;88,28
16;32;16;8;16;16;16;8;1;1;0;1;0;1;70,81
16;32;16;8;16;16;16;8;1;1;0;1;1;0;65,27
16;32;16;8;16;16;16;8;1;1;0;1;1;1;56,04
16;32;16;8;16;16;16;8;1;1;1;0;0;0;89,33
16;32;16;8;16;16;16;8;1;1;1;0;0;1;74,43
16;32;16;8;16;16;16;8;1;1;1;0;1;0;64,43
16;32;16;8;16;16;16;8;1;1;1;0;1;1;56,86
16;32;16;8;16;16;16;8;1;1;1;1;0;0;88,96
16;32;16;8;16;16;16;8;1;1;1;1;0;1;73,63
16;32;16;8;16;16;16;8;1;1;1;1;1;0;65,06
16;32;16;8;16;16;16;8;1;1;1;1;1;1;55,9
16;32;16;8;16;16;16;8;1;2;0;0;0;0;72,8
16;32;16;8;16;16;16;8;1;2;0;0;0;1;57,14
16;32;16;8;16;16;16;8;1;2;0;0;1;0;55,4
16;32;16;8;16;16;16;8;1;2;0;0;1;1;39,96
16;32;16;8;16;16;16;8;1;2;0;1;0;0;72,69
16;32;16;8;16;16;16;8;1;2;0;1;0;1;57,23
16;32;16;8;16;16;16;8;1;2;0;1;1;0;55,02
16;32;16;8;16;16;16;8;1;2;0;1;1;1;39,9
16;32;16;8;16;16;16;8;1;2;1;0;0;0;73,8
16;32;16;8;16;16;16;8;1;2;1;0;0;1;58,91
16;32;16;8;16;16;16;8;1;2;1;0;1;0;55,54
16;32;16;8;16;16;16;8;1;2;1;0;1;1;40,03
16;32;16;8;16;16;16;8;1;2;1;1;0;0;74,02
16;32;16;8;16;16;16;8;1;2;1;1;0;1;58,86
16;32;16;8;16;16;16;8;1;2;1;1;1;0;55,2
16;32;16;8;16;16;16;8;1;2;1;1;1;1;40,04
16;32;16;8;16;16;32;2;1;1;0;0;0;0;113,08
16;32;16;8;16;16;32;2;1;1;0;0;0;1;64,08
16;32;16;8;16;16;32;2;1;1;0;0;1;0;63,57
16;32;16;8;16;16;32;2;1;1;0;0;1;1;49,23
16;32;16;8;16;16;32;2;1;1;0;1;0;0;115,87
16;32;16;8;16;16;32;2;1;1;0;1;0;1;64,11
16;32;16;8;16;16;32;2;1;1;0;1;1;0;66,12
16;32;16;8;16;16;32;2;1;1;0;1;1;1;48,6
16;32;16;8;16;16;32;2;1;1;1;0;0;0;114,06
16;32;16;8;16;16;32;2;1;1;1;0;0;1;67,07
16;32;16;8;16;16;32;2;1;1;1;0;1;0;63,66
16;32;16;8;16;16;32;2;1;1;1;0;1;1;48,52
16;32;16;8;16;16;32;2;1;1;1;1;0;0;116,43
16;32;16;8;16;16;32;2;1;1;1;1;0;1;67,29
16;32;16;8;16;16;32;2;1;1;1;1;1;0;66,11
16;32;16;8;16;16;32;2;1;1;1;1;1;1;48,88
16;32;16;8;16;16;32;8;1;1;0;0;0;0;88,22
16;32;16;8;16;16;32;8;1;1;0;0;0;1;64,94
16;32;16;8;16;16;32;8;1;1;0;0;1;0;64,85
16;32;16;8;16;16;32;8;1;1;0;0;1;1;49,03
16;32;16;8;16;16;32;8;1;1;0;1;0;0;88,19
16;32;16;8;16;16;32;8;1;1;0;1;0;1;65,94
16;32;16;8;16;16;32;8;1;1;0;1;1;0;65,28
16;32;16;8;16;16;32;8;1;1;0;1;1;1;48,52
16;32;16;8;16;16;32;8;1;1;1;0;0;0;89,48
16;32;16;8;16;16;32;8;1;1;1;0;0;1;69,65
16;32;16;8;16;16;32;8;1;1;1;0;1;0;64,46
16;32;16;8;16;16;32;8;1;1;1;0;1;1;48,49
16;32;16;8;16;16;32;8;1;1;1;1;0;0;88,87
16;32;16;8;16;16;32;8;1;1;1;1;0;1;68,32
16;32;16;8;16;16;32;8;1;1;1;1;1;0;64,98
16;32;16;8;16;16;32;8;1;1;1;1;1;1;48,91
16;32;16;8;32;16;16;2;1;1;0;0;0;0;121,35
16;32;16;8;32;16;16;2;1;1;0;0;0;1;115,68
16;32;16;8;32;16;16;2;1;1;0;0;1;0;78,59
16;32;16;8;32;16;16;2;1;1;0;0;1;1;76,88
16;32;16;8;32;16;16;2;1;1;0;1;0;0;121,71
16;32;16;8;32;16;16;2;1;1;0;1;0;1;110,49
16;32;16;8;32;16;16;2;1;1;0;1;1;0;80,95
16;32;16;8;32;16;16;2;1;1;0;1;1;1;70,45
16;32;16;8;32;16;16;2;1;1;1;0;0;0;124,84
16;32;16;8;32;16;16;2;1;1;1;0;0;1;113,53
16;32;16;8;32;16;16;2;1;1;1;0;1;0;78,68
16;32;16;8;32;16;16;2;1;1;1;0;1;1;77,61
16;32;16;8;32;16;16;2;1;1;1;1;0;0;124,97
16;32;16;8;32;16;16;2;1;1;1;1;0;1;111,07
16;32;16;8;32;16;16;2;1;1;1;1;1;0;78,62
16;32;16;8;32;16;16;2;1;1;1;1;1;1;70,8
16;32;16;8;32;16;16;8;1;1;0;0;0;0;125,17
16;32;16;8;32;16;16;8;1;1;0;0;0;1;115,63
16;32;16;8;32;16;16;8;1;1;0;0;1;0;78,66
16;32;16;8;32;16;16;8;1;1;0;0;1;1;76,65
16;32;16;8;32;16;16;8;1;1;0;1;0;0;125,1
16;32;16;8;32;16;16;8;1;1;0;1;0;1;110,52
16;32;16;8;32;16;16;8;1;1;0;1;1;0;80,87
16;32;16;8;32;16;16;8;1;1;0;1;1;1;70,59
16;32;16;8;32;16;16;8;1;1;1;0;0;0;125,77
16;32;16;8;32;16;16;8;1;1;1;0;0;1;113,98
16;32;16;8;32;16;16;8;1;1;1;0;1;0;78,75
16;32;16;8;32;16;16;8;1;1;1;0;1;1;77,33
16;32;16;8;32;16;16;8;1;1;1;1;0;0;125,67
16;32;16;8;32;16;16;8;1;1;1;1;0;1;111,03
16;32;16;8;32;16;16;8;1;1;1;1;1;0;78,75
16;32;16;8;32;16;16;8;1;1;1;1;1;1;70,78
16;32;16;8;32;16;32;2;1;1;0;0;0;0;121,47
16;32;16;8;32;16;32;2;1;1;0;0;0;1;106,88
16;32;16;8;32;16;32;2;1;1;0;0;1;0;78,58
16;32;16;8;32;16;32;2;1;1;0;0;1;1;67,86
16;32;16;8;32;16;32;2;1;1;0;1;0;0;121,6
16;32;16;8;32;16;32;2;1;1;0;1;0;1;106,58
16;32;16;8;32;16;32;2;1;1;0;1;1;0;81,06
16;32;16;8;32;16;32;2;1;1;0;1;1;1;67,59
16;32;16;8;32;16;32;2;1;1;1;0;0;0;124,87
16;32;16;8;32;16;32;2;1;1;1;0;0;1;107,26
16;32;16;8;32;16;32;2;1;1;1;0;1;0;78,61
16;32;16;8;32;16;32;2;1;1;1;0;1;1;67,59
16;32;16;8;32;16;32;2;1;1;1;1;0;0;125,31
16;32;16;8;32;16;32;2;1;1;1;1;0;1;106,99
16;32;16;8;32;16;32;2;1;1;1;1;1;0;78,81
16;32;16;8;32;16;32;2;1;1;1;1;1;1;67,64
