MWG;NWG;KWG;MDIMC;NDIMC;MDIMA;NDIMB;KWI;VWM;VWN;STRM;STRN;SA;SB;Run1 (ms);Run2 (ms);Run3 (ms);Run4 (ms)
128;128;16;8;16;16;32;8;8;2;1;1;0;1;527,72;528,27;528,24;527,71
128;128;16;8;16;16;32;8;8;2;1;1;1;0;532,21;533,61;533,92;532,71
128;128;16;8;16;16;32;8;8;2;1;1;1;1;907,72;907,58;907,25;907,32
128;128;16;8;16;16;32;8;8;4;0;0;0;0;498,27;498,76;498,16;498,13
128;128;16;8;16;16;32;8;8;4;0;0;0;1;505,1;505,39;506,9;506,78
128;128;16;8;16;16;32;8;8;4;0;0;1;0;512,65;512,79;512,74;512,58
128;128;16;8;16;16;32;8;8;4;0;0;1;1;895,47;888,22;887,79;888,45
128;128;16;8;16;16;32;8;8;4;0;1;0;0;499,25;499,38;499,9;499,14
128;128;16;8;16;16;32;8;8;4;0;1;0;1;510,57;511,1;512,45;512,19
128;128;16;8;16;16;32;8;8;4;0;1;1;0;513,08;514,2;514,51;514,61
128;128;16;8;16;16;32;8;8;4;0;1;1;1;894,59;886,79;887,57;887,87
128;128;16;8;16;16;32;8;8;4;1;0;0;0;491,73;492,41;491,61;491,8
128;128;16;8;16;16;32;8;8;4;1;0;0;1;505,67;505,88;505,95;506,47
128;128;16;8;16;16;32;8;8;4;1;0;1;0;511,74;513,28;513,16;512,68
128;128;16;8;16;16;32;8;8;4;1;0;1;1;897,99;894,91;894,99;894,26
128;128;16;8;16;16;32;8;8;4;1;1;0;0;494;494,43;493,55;494,07
128;128;16;8;16;16;32;8;8;4;1;1;0;1;506,2;508,97;506,87;507,2
128;128;16;8;16;16;32;8;8;4;1;1;1;0;511,73;512,76;512,41;512,17
128;128;16;8;16;16;32;8;8;4;1;1;1;1;891,43;884,75;884,19;883,97
128;128;16;8;16;32;8;2;1;1;0;0;0;0;461,74;464,42;464,94;464,41
128;128;16;8;16;32;8;2;1;1;0;0;0;1;494,9;494,8;496,63;495,73
128;128;16;8;16;32;8;2;1;1;0;0;1;0;453,5;452,71;453,05;453,49
128;128;16;8;16;32;8;2;1;1;0;0;1;1;466,42;466,01;465,71;465,73
128;128;16;8;16;32;8;2;1;1;0;1;0;0;467,27;469,85;470,09;470,16
128;128;16;8;16;32;8;2;1;1;0;1;0;1;505,66;506,82;506,13;505,39
128;128;16;8;16;32;8;2;1;1;0;1;1;0;458,11;458,7;459,2;459,47
128;128;16;8;16;32;8;2;1;1;0;1;1;1;642,54;642,36;642,43;642,45
128;128;16;8;16;32;8;2;1;1;1;0;0;0;460,58;463,72;463,34;463,73
128;128;16;8;16;32;8;2;1;1;1;0;0;1;496,83;497,49;497,94;497,66
128;128;16;8;16;32;8;2;1;1;1;0;1;0;468,4;469,12;469,22;469,7
128;128;16;8;16;32;8;2;1;1;1;0;1;1;480,01;478,94;478,88;479,04
128;128;16;8;16;32;8;2;1;1;1;1;0;0;467,02;469,42;469,46;469,78
128;128;16;8;16;32;8;2;1;1;1;1;0;1;511,55;508,44;509,73;508,77
128;128;16;8;16;32;8;2;1;1;1;1;1;0;470,99;472,62;472,09;472,13
128;128;16;8;16;32;8;2;1;1;1;1;1;1;645,31;646,86;646,41;646,65
128;128;16;8;16;32;8;2;1;2;0;0;0;0;488,02;489,19;489,41;489,17
128;128;16;8;16;32;8;2;1;2;0;0;0;1;498,61;497,87;499,09;497,92
128;128;16;8;16;32;8;2;1;2;0;0;1;0;462,52;463,41;463,66;463,72
128;128;16;8;16;32;8;2;1;2;0;0;1;1;482,91;482,98;483,08;483,23
128;128;16;8;16;32;8;2;1;2;0;1;0;0;495,49;491,22;493,36;492,87
128;128;16;8;16;32;8;2;1;2;0;1;0;1;494,08;494,66;494,71;496,54
128;128;16;8;16;32;8;2;1;2;0;1;1;0;462,1;463,19;462,08;463,38
128;128;16;8;16;32;8;2;1;2;0;1;1;1;626,63;624;624,44;623,91
128;128;16;8;16;32;8;2;1;2;1;0;0;0;477,64;479,39;479,34;479,38
128;128;16;8;16;32;8;2;1;2;1;0;0;1;503,81;503,46;503,88;504,17
128;128;16;8;16;32;8;2;1;2;1;0;1;0;475,96;477,44;477,27;478,13
128;128;16;8;16;32;8;2;1;2;1;0;1;1;497,02;497,57;497,59;497,51
128;128;16;8;16;32;8;2;1;2;1;1;0;0;487,7;486,3;486,04;486,35
128;128;16;8;16;32;8;2;1;2;1;1;0;1;499,71;499,92;498,8;500,36
128;128;16;8;16;32;8;2;1;2;1;1;1;0;477,88;479,53;479,83;478,5
128;128;16;8;16;32;8;2;1;2;1;1;1;1;668,23;668,11;668,16;668
128;128;16;8;16;32;8;2;1;4;0;0;0;0;472,72;477,39;476,24;476,5
128;128;16;8;16;32;8;2;1;4;0;0;0;1;484,17;483,99;485,32;485,59
128;128;16;8;16;32;8;2;1;4;0;0;1;0;495,42;495,76;497,44;497,01
128;128;16;8;16;32;8;2;1;4;0;0;1;1;623,43;626,63;626,68;626,67
128;128;16;8;16;32;8;2;1;4;0;1;0;0;469,34;474,34;473,47;473,4
128;128;16;8;16;32;8;2;1;4;0;1;0;1;486,12;485,31;486,09;485,78
128;128;16;8;16;32;8;2;1;4;0;1;1;0;496,34;498,16;497,91;498,44
128;128;16;8;16;32;8;2;1;4;0;1;1;1;620,42;624,26;623,74;623,63
128;128;16;8;16;32;8;2;1;4;1;0;0;0;465,63;467,01;467,39;467,05
128;128;16;8;16;32;8;2;1;4;1;0;0;1;491,95;491,86;491,78;490,76
128;128;16;8;16;32;8;2;1;4;1;0;1;0;488,04;487,61;488,61;487,77
128;128;16;8;16;32;8;2;1;4;1;0;1;1;672,52;671,71;669,94;670,45
128;128;16;8;16;32;8;2;1;4;1;1;0;0;467,04;469,82;469,2;468,65
128;128;16;8;16;32;8;2;1;4;1;1;0;1;492,15;491,3;490,98;490,25
128;128;16;8;16;32;8;2;1;4;1;1;1;0;486,4;488,6;486,22;489,41
128;128;16;8;16;32;8;2;1;4;1;1;1;1;641,86;635,47;635,41;635,29
128;128;16;8;16;32;8;2;1;8;0;0;0;0;461,54;464,03;464,55;465,46
128;128;16;8;16;32;8;2;1;8;0;0;0;1;468,59;469,84;468,43;468,55
128;128;16;8;16;32;8;2;1;8;0;0;1;0;490,8;491,79;490,97;491,57
128;128;16;8;16;32;8;2;1;8;0;0;1;1;647,93;647,86;647,46;647,48
128;128;16;8;16;32;8;2;1;8;0;1;0;0;461,47;465,51;464,91;464,48
128;128;16;8;16;32;8;2;1;8;0;1;0;1;469,52;470,66;470,23;469,82
128;128;16;8;16;32;8;2;1;8;0;1;1;0;508,88;508,8;508,55;509,97
128;128;16;8;16;32;8;2;1;8;0;1;1;1;657,43;656,72;658,42;656,79
128;128;16;8;16;32;8;2;1;8;1;0;0;0;455,61;457,01;456,78;456,61
128;128;16;8;16;32;8;2;1;8;1;0;0;1;477,5;478,27;477,19;476,8
128;128;16;8;16;32;8;2;1;8;1;0;1;0;460,66;466,96;464,89;464,08
128;128;16;8;16;32;8;2;1;8;1;0;1;1;570,33;569,69;570,74;569,58
128;128;16;8;16;32;8;2;1;8;1;1;0;0;455,04;456,26;456,29;456,44
128;128;16;8;16;32;8;2;1;8;1;1;0;1;473,79;476;476,6;475,41
128;128;16;8;16;32;8;2;1;8;1;1;1;0;482,77;484,95;485,82;483,91
128;128;16;8;16;32;8;2;1;8;1;1;1;1;561,97;560,74;561,03;560,52
128;128;16;8;16;32;8;2;2;1;0;0;0;0;518,82;520,52;520,35;520,59
128;128;16;8;16;32;8;2;2;1;0;0;0;1;527,92;531,4;530,85;531,57
128;128;16;8;16;32;8;2;2;1;0;0;1;0;519,92;521,09;520,61;521,07
128;128;16;8;16;32;8;2;2;1;0;0;1;1;530,63;531,24;531,06;531,05
128;128;16;8;16;32;8;2;2;1;0;1;0;0;518,18;519,53;518,05;518,15
128;128;16;8;16;32;8;2;2;1;0;1;0;1;526,46;527,79;526,94;527,35
128;128;16;8;16;32;8;2;2;1;0;1;1;0;518;519,83;519,12;519,29
128;128;16;8;16;32;8;2;2;1;0;1;1;1;744,78;742,52;741,5;742,21
128;128;16;8;16;32;8;2;2;1;1;0;0;0;505,33;507,36;507,73;507,42
128;128;16;8;16;32;8;2;2;1;1;0;0;1;527,02;528,6;528,86;527,36
128;128;16;8;16;32;8;2;2;1;1;0;1;0;512,76;513,9;513,87;514,54
128;128;16;8;16;32;8;2;2;1;1;0;1;1;553,39;554,48;554,53;554,42
128;128;16;8;16;32;8;2;2;1;1;1;0;0;509,38;509,23;510,06;509,36
128;128;16;8;16;32;8;2;2;1;1;1;0;1;522,85;525,52;524,76;526,02
128;128;16;8;16;32;8;2;2;1;1;1;1;0;520,07;521,13;521,69;522
128;128;16;8;16;32;8;2;2;1;1;1;1;1;735,87;738,36;738,06;737,62
128;128;16;8;16;32;8;2;2;2;0;0;0;0;504,65;506,34;506,03;506,5
128;128;16;8;16;32;8;2;2;2;0;0;0;1;540,34;542,11;540,32;538,74
128;128;16;8;16;32;8;2;2;2;0;0;1;0;507,59;508,09;508,93;508,1
128;128;16;8;16;32;8;2;2;2;0;0;1;1;519,81;521,76;521,62;521,93
128;128;16;8;16;32;8;2;2;2;0;1;0;0;514,18;516,3;515,92;516,22
128;128;16;8;16;32;8;2;2;2;0;1;0;1;530,26;533,14;529,97;530,91
128;128;16;8;16;32;8;2;2;2;0;1;1;0;504,69;505,78;504,69;505,75
128;128;16;8;16;32;8;2;2;2;0;1;1;1;698,21;702,66;703,23;703,06
128;128;16;8;16;32;8;2;2;2;1;0;0;0;493,86;494,84;494,56;495,38
128;128;16;8;16;32;8;2;2;2;1;0;0;1;540,19;538,24;538,04;538,32
128;128;16;8;16;32;8;2;2;2;1;0;1;0;512,31;511,1;511,58;512,71
128;128;16;8;16;32;8;2;2;2;1;0;1;1;507,21;508,85;509,33;509,2
128;128;16;8;16;32;8;2;2;2;1;1;0;0;498,55;499,66;499,77;499,29
128;128;16;8;16;32;8;2;2;2;1;1;0;1;526,59;526,61;527,73;527,85
128;128;16;8;16;32;8;2;2;2;1;1;1;0;506,51;506,71;507,3;507,42
128;128;16;8;16;32;8;2;2;2;1;1;1;1;690,18;684,87;691,87;686,61
128;128;16;8;16;32;8;2;2;4;0;0;0;0;504,02;506,84;507,06;505,89
128;128;16;8;16;32;8;2;2;4;0;0;0;1;527,15;526,92;527,02;527,21
128;128;16;8;16;32;8;2;2;4;0;0;1;0;499,34;501,13;500,26;501
128;128;16;8;16;32;8;2;2;4;0;0;1;1;686,55;685,26;685,72;691,12
128;128;16;8;16;32;8;2;2;4;0;1;0;0;500,86;500,61;501,35;500,99
128;128;16;8;16;32;8;2;2;4;0;1;0;1;511,81;512,34;512,82;512,29
128;128;16;8;16;32;8;2;2;4;0;1;1;0;505,14;505,61;505,78;505,45
128;128;16;8;16;32;8;2;2;4;0;1;1;1;681,74;680,91;679,08;679,88
128;128;16;8;16;32;8;2;2;4;1;0;0;0;492,13;493,33;493,49;494,12
128;128;16;8;16;32;8;2;2;4;1;0;0;1;527,15;529,86;530,3;528,92
128;128;16;8;16;32;8;2;2;4;1;0;1;0;518,65;521,05;520,82;521,34
128;128;16;8;16;32;8;2;2;4;1;0;1;1;741,52;739,85;740,69;739,59
128;128;16;8;16;32;8;2;2;4;1;1;0;0;491,21;492,05;492,17;492,08
128;128;16;8;16;32;8;2;2;4;1;1;0;1;514,61;514,28;515,73;516,24
128;128;16;8;16;32;8;2;2;4;1;1;1;0;518,9;519,93;518,5;518,74
128;128;16;8;16;32;8;2;2;4;1;1;1;1;728,14;725,05;725,51;723,65
128;128;16;8;16;32;8;2;2;8;0;0;0;0;509,94;512,57;512,33;512,24
128;128;16;8;16;32;8;2;2;8;0;0;0;1;527,83;530,16;530,55;531,93
128;128;16;8;16;32;8;2;2;8;0;0;1;0;505,95;506,55;505,39;506,82
128;128;16;8;16;32;8;2;2;8;0;0;1;1;669,44;666,96;669,17;669,76
128;128;16;8;16;32;8;2;2;8;0;1;0;0;510,76;511,57;512,32;512,26
128;128;16;8;16;32;8;2;2;8;0;1;0;1;525,05;526,22;526,08;528,49
128;128;16;8;16;32;8;2;2;8;0;1;1;0;507,82;508,81;508,3;508,93
128;128;16;8;16;32;8;2;2;8;0;1;1;1;671,37;672,94;673,63;670,73
128;128;16;8;16;32;8;2;2;8;1;0;0;0;497,76;499,75;499,95;499,83
128;128;16;8;16;32;8;2;2;8;1;0;0;1;533,92;531,3;532,79;533,18
128;128;16;8;16;32;8;2;2;8;1;0;1;0;505,04;506,51;505,52;505,39
128;128;16;8;16;32;8;2;2;8;1;0;1;1;721,92;722,04;721,85;721,93
128;128;16;8;16;32;8;2;2;8;1;1;0;0;498,1;499,72;500,02;499,89
128;128;16;8;16;32;8;2;2;8;1;1;0;1;530,87;532,86;531,22;534,02
128;128;16;8;16;32;8;2;2;8;1;1;1;0;505,04;504,07;503,4;503,87
128;128;16;8;16;32;8;2;2;8;1;1;1;1;745,67;746,97;746,61;747,04
128;128;16;8;16;32;8;2;4;1;0;0;0;0;511,03;513,02;512,72;512,66
128;128;16;8;16;32;8;2;4;1;0;0;0;1;548,21;546,82;550,73;546,9
128;128;16;8;16;32;8;2;4;1;0;0;1;0;525,63;523,55;521,88;524,2
128;128;16;8;16;32;8;2;4;1;0;0;1;1;640,81;639,07;638,19;639,12
128;128;16;8;16;32;8;2;4;1;0;1;0;0;516,54;518,42;517,88;517,61
128;128;16;8;16;32;8;2;4;1;0;1;0;1;558,8;558,98;561,62;559,92
128;128;16;8;16;32;8;2;4;1;0;1;1;0;533,26;527,45;529,46;529,38
128;128;16;8;16;32;8;2;4;1;0;1;1;1;622,61;636,6;636,33;636,41
128;128;16;8;16;32;8;2;4;1;1;0;0;0;500,9;502,59;502,37;502,15
128;128;16;8;16;32;8;2;4;1;1;0;0;1;549,92;549,75;549,21;548,25
128;128;16;8;16;32;8;2;4;1;1;0;1;0;518,06;516,25;515,49;522,27
128;128;16;8;16;32;8;2;4;1;1;0;1;1;646,33;643,4;644,47;642,99
128;128;16;8;16;32;8;2;4;1;1;1;0;0;506,1;507,8;508,05;507,95
128;128;16;8;16;32;8;2;4;1;1;1;0;1;559,95;557,47;561,4;561,19
128;128;16;8;16;32;8;2;4;1;1;1;1;0;528,14;528,3;527,5;526,87
128;128;16;8;16;32;8;2;4;1;1;1;1;1;635,14;647,44;646,64;648,29
128;128;16;8;16;32;8;2;4;2;0;0;0;0;518,37;519,55;519,32;519,42
128;128;16;8;16;32;8;2;4;2;0;0;0;1;559,83;558,88;559,79;558,82
128;128;16;8;16;32;8;2;4;2;0;0;1;0;520,93;521,31;521,3;522,23
128;128;16;8;16;32;8;2;4;2;0;0;1;1;696,38;696,79;696,77;696,88
128;128;16;8;16;32;8;2;4;2;0;1;0;0;524,93;526,46;526,77;527,05
128;128;16;8;16;32;8;2;4;2;0;1;0;1;548,81;551,86;550,08;549,78
128;128;16;8;16;32;8;2;4;2;0;1;1;0;526,07;526,44;526,75;527,32
128;128;16;8;16;32;8;2;4;2;0;1;1;1;683,77;685,41;685,44;685,03
128;128;16;8;16;32;8;2;4;2;1;0;0;0;504,91;506,33;506,7;506,34
128;128;16;8;16;32;8;2;4;2;1;0;0;1;557,41;555,99;556,46;557,5
128;128;16;8;16;32;8;2;4;2;1;0;1;0;519,95;520,67;518,67;519,22
128;128;16;8;16;32;8;2;4;2;1;0;1;1;679,31;678,54;678,48;678,34
128;128;16;8;16;32;8;2;4;2;1;1;0;0;511,7;513,03;513,36;513,2
128;128;16;8;16;32;8;2;4;2;1;1;0;1;546,33;548,18;548,13;547,73
128;128;16;8;16;32;8;2;4;2;1;1;1;0;523,02;525,91;524,62;524,15
128;128;16;8;16;32;8;2;4;2;1;1;1;1;707,65;710,53;710,53;710,5
128;128;16;8;16;32;8;2;4;4;0;0;0;0;522,1;522,82;523,66;523,32
128;128;16;8;16;32;8;2;4;4;0;0;0;1;539,72;539,05;539,61;538,83
128;128;16;8;16;32;8;2;4;4;0;0;1;0;508,12;509,52;509,41;510,85
128;128;16;8;16;32;8;2;4;4;0;0;1;1;677,55;668,45;677,75;671,95
128;128;16;8;16;32;8;2;4;4;0;1;0;0;522,37;522,95;523,07;523,02
128;128;16;8;16;32;8;2;4;4;0;1;0;1;544,86;544,44;544,38;543,66
128;128;16;8;16;32;8;2;4;4;0;1;1;0;502,83;504,87;504,35;504,98
128;128;16;8;16;32;8;2;4;4;0;1;1;1;611,92;613,32;613,05;612,77
128;128;16;8;16;32;8;2;4;4;1;0;0;0;508,78;510,02;509,82;509,75
128;128;16;8;16;32;8;2;4;4;1;0;0;1;538,3;538,73;537,24;537,58
128;128;16;8;16;32;8;2;4;4;1;0;1;0;509,06;511,04;510,25;510,23
128;128;16;8;16;32;8;2;4;4;1;0;1;1;669,57;676,3;669,59;675,18
128;128;16;8;16;32;8;2;4;4;1;1;0;0;508,9;510,22;510,12;510,09
128;128;16;8;16;32;8;2;4;4;1;1;0;1;539,4;537,76;538,46;537,86
128;128;16;8;16;32;8;2;4;4;1;1;1;0;503,62;504,58;504;502,29
128;128;16;8;16;32;8;2;4;4;1;1;1;1;619,43;620,98;620,85;620,38
128;128;16;8;16;32;8;2;4;8;0;0;0;0;508,32;511,34;511,29;510,85
128;128;16;8;16;32;8;2;4;8;0;0;0;1;533,73;534,03;533,39;534,39
128;128;16;8;16;32;8;2;4;8;0;0;1;0;499,42;502,65;503,25;503,84
128;128;16;8;16;32;8;2;4;8;0;0;1;1;644,6;649,81;649,6;650,12
128;128;16;8;16;32;8;2;4;8;0;1;0;0;509,7;510,83;510,94;510,66
128;128;16;8;16;32;8;2;4;8;0;1;0;1;531,32;531,18;530,9;530,48
128;128;16;8;16;32;8;2;4;8;0;1;1;0;509,49;513,69;513,5;513,89
128;128;16;8;16;32;8;2;4;8;0;1;1;1;636,76;636,71;631,51;636,45
128;128;16;8;16;32;8;2;4;8;1;0;0;0;497,01;498,44;498,24;498,29
128;128;16;8;16;32;8;2;4;8;1;0;0;1;530,65;530,4;530,37;531,99
128;128;16;8;16;32;8;2;4;8;1;0;1;0;498,52;499,64;498,98;499,8
128;128;16;8;16;32;8;2;4;8;1;0;1;1;635,59;641,15;640,92;641
128;128;16;8;16;32;8;2;4;8;1;1;0;0;497,14;498,28;497,85;497,97
128;128;16;8;16;32;8;2;4;8;1;1;0;1;532,63;531,44;532,36;531,77
128;128;16;8;16;32;8;2;4;8;1;1;1;0;507,45;510,57;509,86;511,42
128;128;16;8;16;32;8;2;4;8;1;1;1;1;650,74;650,54;650,59;650,52
128;128;16;8;16;32;8;8;1;1;0;0;0;0;489,06;489,75;489,3;490,26
128;128;16;8;16;32;8;8;1;1;0;0;0;1;572,77;572,77;572,3;572,16
128;128;16;8;16;32;8;8;1;1;0;0;1;0;552,61;552,38;553,11;552,68
128;128;16;8;16;32;8;8;1;1;0;0;1;1;963;965,22;963,58;964,72
128;128;16;8;16;32;8;8;1;1;0;1;0;0;494,82;494,65;494,93;495,29
128;128;16;8;16;32;8;8;1;1;0;1;0;1;544,3;545,07;544,67;544,79
128;128;16;8;16;32;8;8;1;1;0;1;1;0;552,7;553,59;552,86;553,62
128;128;16;8;16;32;8;8;1;1;0;1;1;1;932,89;947,91;943,15;946,11
128;128;16;8;16;32;8;8;1;1;1;0;0;0;498,83;498,79;498,76;498,68
128;128;16;8;16;32;8;8;1;1;1;0;0;1;565,2;564,83;564,94;565,41
128;128;16;8;16;32;8;8;1;1;1;0;1;0;547,16;547,06;547,03;547,23
128;128;16;8;16;32;8;8;1;1;1;0;1;1;939,38;943,65;943,07;942,47
128;128;16;8;16;32;8;8;1;1;1;1;0;0;504,07;504,47;503,74;503,86
128;128;16;8;16;32;8;8;1;1;1;1;0;1;536,39;537,84;537,6;537,18
128;128;16;8;16;32;8;8;1;1;1;1;1;0;546,57;547,06;547,1;547,04
128;128;16;8;16;32;8;8;1;1;1;1;1;1;934,64;941,23;939,33;944,1
128;128;16;8;16;32;8;8;1;2;0;0;0;0;494,6;495,43;494,52;495,64
128;128;16;8;16;32;8;8;1;2;0;0;0;1;557,76;557,45;557,7;557,94
128;128;16;8;16;32;8;8;1;2;0;0;1;0;544,33;544,76;544,83;544,51
128;128;16;8;16;32;8;8;1;2;0;0;1;1;962,37;969,3;971,73;972,18
128;128;16;8;16;32;8;8;1;2;0;1;0;0;497,4;496,67;497,58;496,79
128;128;16;8;16;32;8;8;1;2;0;1;0;1;547,73;547,75;547,5;547,35
128;128;16;8;16;32;8;8;1;2;0;1;1;0;544,7;544,87;545,37;544,85
128;128;16;8;16;32;8;8;1;2;0;1;1;1;940,06;941,18;941,18;940,71
128;128;16;8;16;32;8;8;1;2;1;0;0;0;503,51;503,69;503,75;504,14
128;128;16;8;16;32;8;8;1;2;1;0;0;1;552,37;550,49;551,67;552,22
128;128;16;8;16;32;8;8;1;2;1;0;1;0;558,09;559,16;558,57;557,9
128;128;16;8;16;32;8;8;1;2;1;0;1;1;949,21;953,96;954,71;953,58
128;128;16;8;16;32;8;8;1;2;1;1;0;0;512,22;513,54;512,79;513,04
128;128;16;8;16;32;8;8;1;2;1;1;0;1;538,84;539,69;539,19;539,57
128;128;16;8;16;32;8;8;1;2;1;1;1;0;559,99;559,96;560,59;561,08
128;128;16;8;16;32;8;8;1;2;1;1;1;1;953,7;949,93;951,37;953,45
128;128;16;8;16;32;8;8;1;4;0;0;0;0;504,77;504,64;505,38;505,22
128;128;16;8;16;32;8;8;1;4;0;0;0;1;566,07;566,41;565,78;566,2
128;128;16;8;16;32;8;8;1;4;0;0;1;0;535,13;536,22;536,96;536,08
128;128;16;8;16;32;8;8;1;4;0;0;1;1;902,03;890,42;890,64;887,87
128;128;16;8;16;32;8;8;1;4;0;1;0;0;505,37;505,17;505,24;506,23
128;128;16;8;16;32;8;8;1;4;0;1;0;1;564,51;564,69;564,38;564,52
128;128;16;8;16;32;8;8;1;4;0;1;1;0;536,19;536,7;535,66;535,4
128;128;16;8;16;32;8;8;1;4;0;1;1;1;873,97;876,24;875,48;875,04
128;128;16;8;16;32;8;8;1;4;1;0;0;0;513,46;513,56;513,5;513,78
128;128;16;8;16;32;8;8;1;4;1;0;0;1;554,45;554,33;554,58;554,46
128;128;16;8;16;32;8;8;1;4;1;0;1;0;571,09;573,42;572,32;572,27
128;128;16;8;16;32;8;8;1;4;1;0;1;1;956,8;957,84;957,84;955,48
128;128;16;8;16;32;8;8;1;4;1;1;0;0;516,22;515,9;516,44;516,1
128;128;16;8;16;32;8;8;1;4;1;1;0;1;555,44;556,09;555,65;556,04
128;128;16;8;16;32;8;8;1;4;1;1;1;0;572,79;573,32;573,35;574,01
128;128;16;8;16;32;8;8;1;4;1;1;1;1;956,6;955,16;956,38;955,62
128;128;16;8;16;32;8;8;1;8;0;0;0;0;456,29;456,44;456,48;456,29
128;128;16;8;16;32;8;8;1;8;0;0;0;1;517,06;517;518,23;516,74
128;128;16;8;16;32;8;8;1;8;0;0;1;0;515,99;517,41;517,97;516
128;128;16;8;16;32;8;8;1;8;0;0;1;1;865,29;860,63;862,43;861,9
128;128;16;8;16;32;8;8;1;8;0;1;0;0;456,41;456,78;455,64;456,7
128;128;16;8;16;32;8;8;1;8;0;1;0;1;516,5;516,63;517,04;516,59
128;128;16;8;16;32;8;8;1;8;0;1;1;0;517,75;517,73;517,74;516,66
128;128;16;8;16;32;8;8;1;8;0;1;1;1;859,78;859,21;862,07;859,58
128;128;16;8;16;32;8;8;1;8;1;0;0;0;463,17;463,43;462,87;463,36
128;128;16;8;16;32;8;8;1;8;1;0;0;1;510,5;511,46;510,18;510,77
128;128;16;8;16;32;8;8;1;8;1;0;1;0;503,02;504,35;503,49;503,58
128;128;16;8;16;32;8;8;1;8;1;0;1;1;859,75;856,82;858,7;861,18
128;128;16;8;16;32;8;8;1;8;1;1;0;0;463,24;463,04;463,01;463,12
128;128;16;8;16;32;8;8;1;8;1;1;0;1;510,16;510,46;510,25;509,74
128;128;16;8;16;32;8;8;1;8;1;1;1;0;503,31;504,3;503,69;503,39
128;128;16;8;16;32;8;8;1;8;1;1;1;1;861,3;860,89;858,94;855,59
128;128;16;8;16;32;8;8;2;1;0;0;0;0;492,96;492,88;493,17;493,39
128;128;16;8;16;32;8;8;2;1;0;0;0;1;548,61;549,63;549,85;549,42
128;128;16;8;16;32;8;8;2;1;0;0;1;0;531,59;532,11;532,29;532,8
128;128;16;8;16;32;8;8;2;1;0;0;1;1;948,84;949,61;949,63;949,01
128;128;16;8;16;32;8;8;2;1;0;1;0;0;499,09;498,45;498,58;498,75
128;128;16;8;16;32;8;8;2;1;0;1;0;1;541,71;537,95;538,03;540,17
128;128;16;8;16;32;8;8;2;1;0;1;1;0;532,96;533,61;533,44;533,61
128;128;16;8;16;32;8;8;2;1;0;1;1;1;912,18;910,78;910,19;909,82
128;128;16;8;16;32;8;8;2;1;1;0;0;0;491,63;492,83;492,55;492,53
128;128;16;8;16;32;8;8;2;1;1;0;0;1;548,79;549,23;549,04;548,7
128;128;16;8;16;32;8;8;2;1;1;0;1;0;529,85;530,7;530,31;530,08
128;128;16;8;16;32;8;8;2;1;1;0;1;1;950,3;953,58;950,04;953,48
128;128;16;8;16;32;8;8;2;1;1;1;0;0;497,7;498,09;498,17;497,99
128;128;16;8;16;32;8;8;2;1;1;1;0;1;534,7;535,54;535,84;534,49
128;128;16;8;16;32;8;8;2;1;1;1;1;0;530,89;531,03;530,97;529,95
128;128;16;8;16;32;8;8;2;1;1;1;1;1;900,74;894,77;894,06;894,49
128;128;16;8;16;32;8;8;2;2;0;0;0;0;497,56;497,79;497,47;497,38
128;128;16;8;16;32;8;8;2;2;0;0;0;1;532,66;533,76;533,06;533,34
128;128;16;8;16;32;8;8;2;2;0;0;1;0;539,18;539,45;539,74;539,36
128;128;16;8;16;32;8;8;2;2;0;0;1;1;918,45;928,59;926,13;927,67
128;128;16;8;16;32;8;8;2;2;0;1;0;0;499,71;499,79;499,18;499,66
128;128;16;8;16;32;8;8;2;2;0;1;0;1;530,79;531,05;530,95;531,31
128;128;16;8;16;32;8;8;2;2;0;1;1;0;536,89;538,34;538,34;538,3
128;128;16;8;16;32;8;8;2;2;0;1;1;1;912,21;910,3;912,26;907,39
128;128;16;8;16;32;8;8;2;2;1;0;0;0;495,58;495,6;495,97;496,16
128;128;16;8;16;32;8;8;2;2;1;0;0;1;532,75;532,71;533,68;533,94
128;128;16;8;16;32;8;8;2;2;1;0;1;0;541,55;541,01;540,48;541,17
128;128;16;8;16;32;8;8;2;2;1;0;1;1;929,26;927,2;928,31;930,2
128;128;16;8;16;32;8;8;2;2;1;1;0;0;497,71;498,28;498;498,42
128;128;16;8;16;32;8;8;2;2;1;1;0;1;529,07;528,89;529,85;529,48
128;128;16;8;16;32;8;8;2;2;1;1;1;0;540,08;541,96;541,09;542,21
128;128;16;8;16;32;8;8;2;2;1;1;1;1;907,18;909,56;909,56;909,74
128;128;16;8;16;32;8;8;2;4;0;0;0;0;507,57;508;508,59;508,26
128;128;16;8;16;32;8;8;2;4;0;0;0;1;544,84;544,84;544,72;545,3
128;128;16;8;16;32;8;8;2;4;0;0;1;0;525,95;525,41;525,52;524,9
128;128;16;8;16;32;8;8;2;4;0;0;1;1;863,2;863,21;864,5;864,49
128;128;16;8;16;32;8;8;2;4;0;1;0;0;506,17;506,86;506,68;506,86
128;128;16;8;16;32;8;8;2;4;0;1;0;1;544,81;545,43;545,31;545,54
128;128;16;8;16;32;8;8;2;4;0;1;1;0;525,55;524,69;525,29;522,97
128;128;16;8;16;32;8;8;2;4;0;1;1;1;862,84;862,8;863,26;863,42
128;128;16;8;16;32;8;8;2;4;1;0;0;0;505,16;505,58;505,65;505,47
